,season,startingPosition,constructorPoints,driverPoints,raining,constructorID,driverID,driverPrevWins,driverPrevPodiums,driverStandingsPos,constructorStandingsPos,constructorWins,constructorPodiums,age,won
23012,2016,17,6,0,0,4,835,0,0,18,9,0,0,25,0
23013,2016,15,6,6,0,4,825,0,0,14,9,0,0,23,0
23014,2016,20,0,0,0,15,831,0,0,22,10,0,0,23,0
23015,2016,21,0,0,0,209,836,0,0,21,12,0,0,21,0
23016,2016,22,0,0,0,209,837,0,0,23,12,0,0,23,0
23017,2016,14,22,22,0,210,154,0,0,10,12,0,0,30,0
23018,2016,10,12,8,0,1,4,0,0,12,8,0,0,34,0
23019,2016,11,14,6,0,10,807,0,0,15,7,0,0,28,0
23020,2016,1,157,57,0,131,1,0,3,3,1,4,7,31,0
23021,2016,2,157,100,0,131,3,4,4,1,1,4,7,30,0
23022,2016,3,188,82,1,131,1,1,4,2,1,5,8,31,1
23023,2016,1,112,66,1,9,817,0,1,3,3,1,3,26,0
23024,2016,7,37,23,1,10,815,0,1,9,5,0,1,26,0
23025,2016,4,121,60,1,6,20,0,3,5,2,0,6,28,0
23026,2016,9,24,18,1,1,4,0,0,12,7,0,0,34,0
23027,2016,5,37,14,1,10,807,0,0,14,5,0,1,28,0
23028,2016,2,188,106,1,131,3,4,4,1,1,5,8,30,0
23029,2016,6,30,16,1,5,832,0,0,24,6,0,0,21,0
23030,2016,13,24,5,1,1,18,0,0,16,7,0,0,36,0
23031,2016,14,66,37,1,3,13,0,0,7,4,0,0,35,0
23032,2016,12,22,0,1,210,821,0,0,18,12,0,0,24,0
23033,2016,10,66,29,1,3,822,0,0,8,4,0,0,26,0
23034,2016,15,22,22,1,210,154,0,0,11,12,0,0,30,0
23035,2016,20,0,0,1,209,836,0,0,21,12,0,0,21,0
23036,2016,19,0,0,1,209,837,0,0,23,12,0,0,23,0
23037,2016,17,0,0,1,15,828,0,0,20,10,0,0,25,0
23038,2016,0,0,0,1,15,831,0,0,22,10,0,0,23,0
23039,2016,0,112,38,1,9,830,1,1,6,3,1,3,18,0
23040,2016,16,6,6,1,4,825,0,0,15,9,0,0,23,0
23041,2016,8,30,22,1,5,826,0,1,10,6,0,0,22,0
23042,2016,11,121,61,1,6,8,0,3,4,2,0,6,36,0
23043,2016,18,6,0,1,4,835,0,0,19,9,0,0,25,0
23044,2016,1,223,107,0,131,1,2,5,2,1,6,9,31,1
23045,2016,3,147,78,0,6,20,0,4,3,2,0,7,28,0
23046,2016,7,81,44,0,3,822,0,1,7,4,0,1,26,0
23047,2016,5,130,50,0,9,830,1,1,6,3,1,3,18,0
23048,2016,2,223,116,0,131,3,4,4,1,1,6,9,30,0
23049,2016,6,147,69,0,6,8,0,3,5,2,0,7,36,0
23050,2016,4,130,72,0,9,817,0,1,4,3,1,3,26,0
23051,2016,9,42,18,0,10,807,0,0,13,5,0,1,28,0
23052,2016,20,32,18,0,5,832,0,0,24,6,0,0,21,0
23053,2016,11,42,24,0,10,815,0,1,9,5,0,1,26,0
23054,2016,10,24,18,0,1,4,0,0,12,7,0,0,34,0
23055,2016,15,32,22,0,5,826,0,1,10,6,0,0,22,0
23056,2016,13,22,0,0,210,821,0,0,18,12,0,0,24,0
23057,2016,14,22,22,0,210,154,0,0,11,12,0,0,30,0
23058,2016,21,0,0,0,15,828,0,0,20,10,0,0,25,0
23059,2016,22,6,6,0,4,825,0,0,15,9,0,0,23,0
23060,2016,17,0,0,0,209,836,0,0,21,12,0,0,21,0
23061,2016,18,0,0,0,15,831,0,0,22,10,0,0,23,0
23062,2016,19,0,0,0,209,837,0,0,23,12,0,0,23,0
23063,2016,8,81,37,0,3,13,0,0,8,4,0,1,35,0
23064,2016,16,6,0,0,4,835,0,0,19,9,0,0,25,0
23065,2016,12,24,5,0,1,18,0,0,16,7,0,0,36,0
23066,2016,1,258,141,0,131,3,5,5,1,1,7,10,30,1
23067,2016,3,177,96,0,6,20,0,5,3,2,0,8,28,0
23068,2016,7,59,39,0,10,815,0,2,8,5,0,2,26,0
23069,2016,4,177,81,0,6,8,0,3,4,2,0,8,36,0
23070,2016,10,258,117,0,131,1,2,5,2,1,7,10,31,0
23071,2016,8,90,52,0,3,822,0,1,7,4,0,1,26,0
23072,2016,2,140,78,0,9,817,0,1,5,3,1,3,26,0
23073,2016,9,140,54,0,9,830,1,1,6,3,1,3,18,0
23074,2016,12,59,20,0,10,807,0,0,12,5,0,2,28,0
23075,2016,5,90,38,0,3,13,0,0,9,4,0,1,35,0
23076,2016,19,24,5,0,1,18,0,0,16,7,0,0,36,0
23077,2016,15,0,0,0,15,831,0,0,21,10,0,0,23,0
23078,2016,11,22,22,0,210,154,0,0,11,12,0,0,30,0
23079,2016,22,6,6,0,4,825,0,0,15,9,0,0,23,0
23080,2016,21,6,0,0,4,835,0,0,19,9,0,0,25,0
23081,2016,14,22,0,0,210,821,0,0,18,12,0,0,24,0
23082,2016,20,0,0,0,15,828,0,0,20,10,0,0,25,0
23083,2016,16,0,0,0,209,837,0,0,23,12,0,0,23,0
23084,2016,13,24,18,0,1,4,0,0,13,7,0,0,34,0
23085,2016,17,0,0,0,209,836,0,0,22,12,0,0,21,0
23086,2016,18,32,18,0,5,832,0,0,24,6,0,0,21,0
23087,2016,6,32,22,0,5,826,0,1,10,6,0,0,22,0
23088,2016,1,295,142,0,131,1,3,6,2,1,8,11,31,1
23089,2016,8,168,72,0,9,830,1,2,6,3,1,4,18,0
23090,2016,4,192,96,0,6,8,0,4,4,2,0,9,36,0
23091,2016,6,295,153,0,131,3,5,5,1,1,8,11,31,0
23092,2016,5,168,88,0,9,817,0,1,5,3,1,4,27,0
23093,2016,3,32,13,0,1,18,0,0,15,7,0,0,36,0
23094,2016,13,28,28,0,210,154,0,0,10,12,0,0,30,0
23095,2016,15,36,22,0,5,832,0,0,24,6,0,0,21,0
23096,2016,7,92,54,0,3,822,0,1,7,4,0,1,26,0
23097,2016,12,1,1,0,209,836,0,0,17,12,0,0,21,0
23098,2016,11,28,0,0,210,821,0,0,19,12,0,0,24,0
23099,2016,19,6,0,0,4,835,0,0,20,9,0,0,25,0
23100,2016,21,0,0,0,15,831,0,0,22,11,0,0,23,0
23101,2016,17,6,6,0,4,825,0,0,16,9,0,0,23,0
23102,2016,18,0,0,0,15,828,0,0,21,11,0,0,25,0
23103,2016,20,1,0,0,209,837,0,0,23,12,0,0,23,0
23104,2016,16,59,39,0,10,815,0,2,8,5,0,2,26,0
23105,2016,14,32,18,0,1,4,0,0,14,7,0,0,34,0
23106,2016,2,59,20,0,10,807,0,0,13,5,0,2,28,0
23107,2016,0,92,38,0,3,13,0,0,9,4,0,1,35,0
23108,2016,9,192,96,0,6,20,0,5,3,2,0,9,29,0
23109,2016,0,36,22,0,5,826,0,1,11,6,0,0,22,0
23110,2016,1,335,167,0,131,1,4,7,2,1,9,13,31,1
23111,2016,3,198,90,0,9,830,1,3,6,3,1,5,18,0
23112,2016,2,335,168,0,131,3,5,6,1,1,9,13,31,0
23113,2016,4,198,100,0,9,817,0,1,4,3,1,5,27,0
23114,2016,5,204,106,0,6,8,0,4,3,2,0,9,36,0
23115,2016,10,73,47,0,10,815,0,2,8,5,0,2,26,0
23116,2016,8,73,26,0,10,807,0,0,11,5,0,2,28,0
23117,2016,7,41,26,0,5,832,0,0,24,6,0,0,21,0
23118,2016,11,204,98,0,6,20,0,5,5,2,0,9,29,0
23119,2016,15,41,23,0,5,826,0,1,13,6,0,0,22,0
23120,2016,12,92,38,0,3,13,0,0,9,4,0,1,35,0
23121,2016,17,32,13,0,1,18,0,0,15,7,0,0,36,0
23122,2016,9,32,18,0,1,4,0,0,14,7,0,0,34,0
23123,2016,6,92,54,0,3,822,0,1,7,4,0,1,26,0
23124,2016,21,0,0,0,15,831,0,0,22,11,0,0,23,0
23125,2016,14,28,0,0,210,821,0,0,19,12,0,0,24,0
23126,2016,16,6,6,0,4,825,0,0,16,9,0,0,23,0
23127,2016,18,6,0,0,4,835,0,0,20,9,0,0,25,0
23128,2016,19,1,0,0,209,837,0,0,23,12,0,0,23,0
23129,2016,13,28,28,0,210,154,0,0,10,12,0,0,30,0
23130,2016,22,0,0,0,15,828,0,0,21,11,0,0,25,0
23131,2016,20,1,1,0,209,836,0,0,17,12,0,0,21,0
23132,2016,2,378,192,0,131,1,5,8,1,1,10,15,31,1
23133,2016,1,378,186,0,131,3,5,7,2,1,10,15,31,0
23134,2016,3,223,115,0,9,817,0,2,3,3,1,6,27,0
23135,2016,5,224,110,0,6,20,0,5,5,2,0,9,29,0
23136,2016,4,223,100,0,9,830,1,3,6,3,1,6,18,0
23137,2016,14,224,114,0,6,8,0,4,4,2,0,9,36,0
23138,2016,7,38,24,0,1,4,0,0,13,7,0,0,34,0
23139,2016,6,45,30,0,5,832,0,0,24,6,0,0,21,0
23140,2016,10,94,56,0,3,822,0,1,7,4,0,1,26,0
23141,2016,9,74,27,0,10,807,0,0,12,5,0,2,28,0
23142,2016,13,74,47,0,10,815,0,2,8,5,0,2,26,0
23143,2016,17,6,0,0,4,835,0,0,20,9,0,0,25,0
23144,2016,15,28,0,0,210,821,0,0,19,12,0,0,24,0
23145,2016,11,28,28,0,210,154,0,0,11,12,0,0,30,0
23146,2016,19,6,6,0,4,825,0,0,16,9,0,0,23,0
23147,2016,12,45,23,0,5,826,0,1,14,6,0,0,22,0
23148,2016,16,0,0,0,15,831,0,0,22,11,0,0,23,0
23149,2016,18,94,38,0,3,13,0,0,9,4,0,1,35,0
23150,2016,20,1,1,0,209,836,0,0,17,12,0,0,21,0
23151,2016,22,0,0,0,15,828,0,0,21,11,0,0,25,0
23152,2016,21,1,0,0,209,837,0,0,23,12,0,0,23,0
23153,2016,8,38,13,0,1,18,0,0,15,7,0,0,36,0
23154,2016,2,415,217,0,131,1,6,9,1,1,11,16,31,1
23155,2016,3,256,133,0,9,817,0,3,3,2,1,8,27,0
23156,2016,4,256,115,0,9,830,1,4,6,2,1,8,18,0
23157,2016,1,415,198,0,131,3,5,7,2,1,11,16,31,0
23158,2016,6,242,120,0,6,20,0,5,5,3,0,9,29,0
23159,2016,5,242,122,0,6,8,0,4,4,3,0,9,36,0
23160,2016,8,81,33,0,10,807,0,0,10,5,0,2,28,0
23161,2016,12,42,17,0,1,18,0,0,15,7,0,0,36,0
23162,2016,7,96,58,0,3,822,0,1,7,4,0,1,26,0
23163,2016,9,81,48,0,10,815,0,2,8,5,0,2,26,0
23164,2016,11,28,0,0,210,821,0,0,19,12,0,0,24,0
23165,2016,13,42,24,0,1,4,0,0,13,7,0,0,35,0
23166,2016,20,28,28,0,210,154,0,0,12,12,0,0,30,0
23167,2016,15,45,30,0,5,832,0,0,24,6,0,0,21,0
23168,2016,18,45,23,0,5,826,0,1,14,6,0,0,22,0
23169,2016,16,6,6,0,4,825,0,0,16,9,0,0,23,0
23170,2016,17,1,1,0,209,836,0,0,17,12,0,0,21,0
23171,2016,22,0,0,0,15,828,0,0,21,11,0,0,25,0
23172,2016,14,6,0,0,4,835,0,0,20,9,0,0,25,0
23173,2016,19,1,0,0,209,837,0,0,23,12,0,0,23,0
23174,2016,21,0,0,0,15,831,0,0,22,11,0,0,23,0
23175,2016,10,96,38,0,3,13,0,0,9,4,0,1,35,0
23176,2016,1,455,223,0,131,3,6,8,2,1,12,18,31,1
23177,2016,5,274,151,0,9,817,0,4,3,2,1,9,27,0
23178,2016,21,455,232,0,131,1,6,10,1,1,12,18,31,0
23179,2016,7,103,45,0,10,807,0,0,9,4,0,2,29,0
23180,2016,6,103,58,0,10,815,0,2,8,4,0,2,26,0
23181,2016,4,252,128,0,6,20,0,5,4,3,0,9,29,0
23182,2016,22,48,30,0,1,4,0,0,11,6,0,0,35,0
23183,2016,8,101,62,0,3,822,0,1,7,5,0,1,27,0
23184,2016,3,252,124,0,6,8,0,4,5,3,0,9,36,0
23185,2016,10,101,39,0,3,13,0,0,10,5,0,1,35,0
23186,2016,2,274,115,0,9,830,1,4,6,2,1,9,18,0
23187,2016,18,28,0,0,210,821,0,0,19,12,0,0,25,0
23188,2016,11,28,28,0,210,154,0,0,13,12,0,0,30,0
23189,2016,19,45,23,0,5,826,0,1,14,7,0,0,22,0
23190,2016,13,6,0,0,4,835,0,0,20,9,0,0,25,0
23191,2016,17,1,0,0,209,839,0,0,24,12,0,0,19,0
23192,2016,16,0,0,0,15,831,0,0,22,11,0,0,24,0
23193,2016,12,6,6,0,4,825,0,0,16,9,0,0,23,0
23194,2016,20,0,0,0,15,828,0,0,21,11,0,0,25,0
23195,2016,14,45,30,0,5,832,0,0,25,7,0,0,21,0
23196,2016,9,48,17,0,1,18,0,0,15,6,0,0,36,0
23197,2016,15,1,1,0,209,836,0,0,17,12,0,0,21,0
23198,2016,2,498,248,0,131,3,7,9,2,1,13,20,31,1
23199,2016,1,498,250,0,131,1,6,11,1,1,13,20,31,0
23200,2016,3,279,143,0,6,20,0,6,4,3,0,10,29,0
23201,2016,4,279,136,0,6,8,0,4,5,3,0,10,36,0
23202,2016,6,290,161,0,9,817,0,4,3,2,1,9,27,0
23203,2016,5,111,70,0,3,822,0,1,7,4,0,1,27,0
23204,2016,7,290,121,0,9,830,1,4,6,2,1,9,18,0
23205,2016,8,108,62,0,10,815,0,2,8,5,0,2,26,0
23206,2016,11,111,41,0,3,13,0,0,10,4,0,1,35,0
23207,2016,9,108,46,0,10,807,0,0,9,5,0,2,29,0
23208,2016,17,28,28,0,210,154,0,0,13,12,0,0,30,0
23209,2016,14,48,17,0,1,18,0,0,15,6,0,0,36,0
23210,2016,10,28,0,0,210,821,0,0,19,12,0,0,25,0
23211,2016,12,48,30,0,1,4,0,0,11,6,0,0,35,0
23212,2016,15,45,30,0,5,832,0,0,25,7,0,0,22,0
23213,2016,19,0,0,0,15,828,0,0,21,11,0,0,26,0
23214,2016,21,6,6,0,4,825,0,0,16,9,0,0,23,0
23215,2016,22,1,0,0,209,839,0,0,24,12,0,0,19,0
23216,2016,16,45,23,0,5,826,0,1,14,7,0,0,22,0
23217,2016,13,1,1,0,209,836,0,0,17,12,0,0,21,0
23218,2016,20,6,0,0,4,835,0,0,20,9,0,0,25,0
23219,2016,18,0,0,0,15,831,0,0,22,11,0,0,24,0
23220,2016,1,538,273,0,131,3,8,10,1,1,14,22,31,1
23221,2016,2,316,179,0,9,817,0,5,3,2,1,10,27,0
23222,2016,3,538,265,0,131,1,6,12,2,1,14,22,31,0
23223,2016,5,301,148,0,6,8,0,4,5,3,0,10,36,0
23224,2016,22,301,153,0,6,20,0,6,4,3,0,10,29,0
23225,2016,4,316,129,0,9,830,1,4,6,2,1,10,18,0
23226,2016,9,54,36,0,1,4,0,0,11,6,0,0,35,0
23227,2016,17,112,66,0,10,815,0,2,8,4,0,2,26,0
23228,2016,7,47,25,0,5,826,0,1,14,7,0,0,22,0
23229,2016,15,7,7,0,4,825,0,0,16,9,0,0,23,0
23230,2016,13,28,0,0,210,821,0,0,19,12,0,0,25,0
23231,2016,11,111,41,0,3,13,0,0,10,5,0,1,35,0
23232,2016,16,0,0,0,15,831,0,0,22,11,0,0,24,0
23233,2016,6,47,30,0,5,832,0,0,25,7,0,0,22,0
23234,2016,18,7,0,0,4,835,0,0,20,9,0,0,25,0
23235,2016,19,1,1,0,209,836,0,0,17,12,0,0,21,0
23236,2016,14,0,0,0,15,828,0,0,21,11,0,0,26,0
23237,2016,21,1,0,0,209,839,0,0,24,12,0,0,20,0
23238,2016,12,54,17,0,1,18,0,0,15,6,0,0,36,0
23239,2016,10,111,70,0,3,822,0,1,7,5,0,1,27,0
23240,2016,8,112,46,0,10,807,0,0,9,4,0,2,29,0
23241,2016,20,28,28,0,210,154,0,0,13,12,0,0,30,0
23242,2016,4,359,204,0,9,817,1,6,3,2,2,12,27,1
23243,2016,3,359,147,0,9,830,1,5,6,2,2,12,19,0
23244,2016,2,553,288,0,131,3,8,11,1,1,14,23,31,0
23245,2016,6,313,160,0,6,8,0,4,4,3,0,10,36,0
23246,2016,11,121,80,0,3,822,0,1,7,5,0,1,27,0
23247,2016,7,124,74,0,10,815,0,2,8,4,0,2,26,0
23248,2016,22,62,42,0,1,4,0,0,10,6,0,0,35,0
23249,2016,8,124,50,0,10,807,0,0,9,4,0,2,29,0
23250,2016,9,62,19,0,1,18,0,0,15,6,0,0,36,0
23251,2016,19,8,1,0,4,835,0,0,17,9,0,0,25,0
23252,2016,16,47,30,0,5,832,0,0,25,7,0,0,22,0
23253,2016,17,0,0,0,15,828,0,0,21,11,0,0,26,0
23254,2016,10,121,41,0,3,13,0,0,11,5,0,1,35,0
23255,2016,15,47,25,0,5,826,0,1,14,7,0,0,22,0
23256,2016,21,1,1,0,209,836,0,0,18,12,0,0,21,0
23257,2016,20,1,0,0,209,839,0,0,24,12,0,0,20,0
23258,2016,18,0,0,0,15,831,0,0,22,11,0,0,24,0
23259,2016,1,553,265,0,131,1,6,12,2,1,14,23,31,0
23260,2016,13,28,0,0,210,821,0,0,20,12,0,0,25,0
23261,2016,14,8,7,0,4,825,0,0,16,9,0,0,23,0
23262,2016,12,28,28,0,210,154,0,0,13,12,0,0,30,0
23263,2016,5,313,153,0,6,20,0,6,5,3,0,10,29,0
23264,2016,1,593,313,0,131,3,9,12,1,1,15,25,31,1
23265,2016,3,385,165,0,9,830,1,6,5,2,2,13,19,0
23266,2016,2,593,280,0,131,1,6,13,2,1,15,25,31,0
23267,2016,6,335,165,0,6,20,0,6,6,3,0,10,29,0
23268,2016,8,335,170,0,6,8,0,4,4,3,0,10,36,0
23269,2016,4,385,212,0,9,817,1,6,3,2,2,13,27,0
23270,2016,5,134,80,0,10,815,0,2,8,4,0,2,26,0
23271,2016,9,134,54,0,10,807,0,0,9,4,0,2,29,0
23272,2016,12,124,43,0,3,13,0,0,10,5,0,1,35,0
23273,2016,11,124,81,0,3,822,0,1,7,5,0,1,27,0
23274,2016,7,28,28,0,210,154,0,0,13,12,0,0,30,0
23275,2016,16,8,1,0,4,835,0,0,17,9,0,0,25,0
23276,2016,13,47,25,0,5,826,0,1,14,7,0,0,22,0
23277,2016,17,8,7,0,4,825,0,0,16,9,0,0,24,0
23278,2016,18,0,0,0,15,828,0,0,21,11,0,0,26,0
23279,2016,15,62,42,0,1,4,0,0,11,6,0,0,35,0
23280,2016,14,47,30,0,5,832,0,0,25,7,0,0,22,0
23281,2016,22,62,19,0,1,18,0,0,15,6,0,0,36,0
23282,2016,19,0,0,0,15,831,0,0,22,11,0,0,24,0
23283,2016,10,28,0,0,210,821,0,0,20,12,0,0,25,0
23284,2016,20,1,0,0,209,839,0,0,24,12,0,0,20,0
23285,2016,21,1,1,0,209,836,0,0,18,12,0,0,21,0
23286,2016,1,636,305,0,131,1,7,14,2,1,16,27,31,1
23287,2016,2,636,331,0,131,3,9,13,1,1,16,27,31,0
23288,2016,3,400,227,0,9,817,1,7,3,2,2,14,27,0
23289,2016,6,347,177,0,6,20,0,6,4,3,0,10,29,0
23290,2016,12,74,52,0,1,4,0,0,10,6,0,0,35,0
23291,2016,10,55,38,0,5,832,0,0,25,7,0,0,22,0
23292,2016,9,130,49,0,3,13,0,0,11,5,0,1,35,0
23293,2016,11,138,84,0,10,815,0,2,7,4,0,2,26,0
23294,2016,19,74,21,0,1,18,0,0,15,6,0,0,36,0
23295,2016,17,29,29,0,210,154,0,0,13,12,0,0,30,0
23296,2016,13,55,25,0,5,826,0,1,14,7,0,0,22,0
23297,2016,18,8,7,0,4,825,0,0,16,9,0,0,24,0
23298,2016,15,8,1,0,4,835,0,0,17,9,0,0,25,0
23299,2016,16,0,0,0,15,828,0,0,21,11,0,0,26,0
23300,2016,21,0,0,0,15,831,0,0,22,11,0,0,24,0
23301,2016,8,130,81,0,3,822,0,1,8,5,0,1,27,0
23302,2016,20,1,1,0,209,836,0,0,18,12,0,0,22,0
23303,2016,22,1,0,0,209,839,0,0,24,12,0,0,20,0
23304,2016,5,347,170,0,6,8,0,4,5,3,0,10,37,0
23305,2016,4,400,165,0,9,830,1,6,6,2,2,14,19,0
23306,2016,14,29,0,0,210,821,0,0,20,12,0,0,25,0
23307,2016,7,138,54,0,10,807,0,0,9,4,0,2,29,0
23308,2016,1,679,330,0,131,1,8,15,2,1,17,29,31,1
23309,2016,2,679,349,0,131,3,9,14,1,1,17,29,31,0
23310,2016,4,427,242,0,9,817,1,8,3,2,2,15,27,0
23311,2016,3,427,177,0,9,830,1,6,6,2,2,15,19,0
